school_name,team_id,event,rank,time,swimmer,year,meet
Milwaukee,369,1650 Free,2,16:03.17,Josh Crook,,21st House of Champions Invitational
Milwaukee,369,1650 Free,3,16:10.60,Jackson Hodek,,21st House of Champions Invitational
Milwaukee,369,1650 Free,4,16:16.42,Konnor Pilger,,21st House of Champions Invitational
Milwaukee,369,1650 Free,5,17:08.57,Marko Vucelic,,21st House of Champions Invitational
Milwaukee,369,200 Back,1,1:43.49,Sam Lorenz,,21st House of Champions Invitational
Milwaukee,369,200 Back,2,1:48.32,Jean Ducastel,,21st House of Champions Invitational
Milwaukee,369,200 Back,3,1:51.43,Josh Carroll,,"IU Indianapolis vs. Cleveland State, UWGB, Milwaukee"
Milwaukee,369,200 Back,4,1:54.32,Josh Crook,,21st House of Champions Invitational
Milwaukee,369,200 Back,5,1:54.59,Emery Reszka,,21st House of Champions Invitational
Milwaukee,369,200 Back,6,1:59.64,Emre Arican,,"IU Indianapolis vs. Cleveland State, UWGB, Milwaukee"
Milwaukee,369,200 Back,7,2:01.04,Jackson Hodek,,"IU Indianapolis vs. Cleveland State, UWGB, Milwaukee"
Milwaukee,369,200 Breast,1,2:03.98,Yassin Dwidar,,21st House of Champions Invitational
Milwaukee,369,200 Breast,2,2:04.92,Trevor Nicodemus,,21st House of Champions Invitational
Milwaukee,369,200 Breast,3,2:05.11,Alvin Valkki,,Wisconsin Showcase
Milwaukee,369,200 Breast,4,2:07.87,Larry Rattler,,21st House of Champions Invitational
Milwaukee,369,200 Breast,5,2:10.30,Marko Vucelic,,Milwaukee vs. UW-Green Bay
Milwaukee,369,200 Breast,6,2:10.65,Nathan Rozeboom,,21st House of Champions Invitational
Milwaukee,369,200 Fly,1,1:47.38,Caleb Carlisle,,21st House of Champions Invitational
Milwaukee,369,200 Fly,2,1:48.61,Ricky Beebe,,21st House of Champions Invitational
Milwaukee,369,200 Fly,3,1:51.60,Nikolas Wheeler,,21st House of Champions Invitational
Milwaukee,369,200 Fly,4,1:56.51,Tanner Stumpenhorst,,21st House of Champions Invitational
Milwaukee,369,200 Fly,5,1:57.13,Marko Vucelic,,Milwaukee vs. UW-Green Bay
Milwaukee,369,200 Fly,6,2:01.96,Ben Witt,,21st House of Champions Invitational
Milwaukee,369,200 Fly,7,2:02.14,Yassin Dwidar,,Milwaukee vs. UW-Green Bay
Milwaukee,369,200 Free,1,1:37.05,Gunnar Seversen,,Milwaukee vs. Wheaton (IL)
Milwaukee,369,200 Free,2,1:40.48,Charlie House,,21st House of Champions Invitational
Milwaukee,369,200 Free,3,1:41.99,Josh Crook,,21st House of Champions Invitational
Milwaukee,369,200 Free,4,1:42.08,Jean Ducastel,,Milwaukee vs. MSOE
Milwaukee,369,200 Free,5,1:42.86,Andrew Jones,,21st House of Champions Invitational
Milwaukee,369,200 Free,6,1:43.71,Larry Rattler,,21st House of Champions Invitational
Milwaukee,369,200 Free,7,1:43.86,Josh Carroll,,Milwaukee vs. UW-Green Bay
Milwaukee,369,200 Free,8,1:44.05,Emery Reszka,,21st House of Champions Invitational
Milwaukee,369,200 Free,9,1:44.45,Konnor Pilger,,21st House of Champions Invitational
Milwaukee,369,200 Free,10,1:44.46,Marko Vucelic,,Wisconsin Showcase
Milwaukee,369,200 Im,1,1:51.17,Emre Arican,,21st House of Champions Invitational
Milwaukee,369,200 Im,2,1:51.65,Gunnar Seversen,,Milwaukee vs. Illinois-Chicago
Milwaukee,369,200 Im,3,1:52.94,Andrew Jones,,21st House of Champions Invitational
Milwaukee,369,200 Im,4,1:53.88,Trevor Nicodemus,,21st House of Champions Invitational
Milwaukee,369,200 Im,5,1:54.10,Nikolas Wheeler,,21st House of Champions Invitational
Milwaukee,369,200 Im,6,1:54.21,Alvin Valkki,,21st House of Champions Invitational
Milwaukee,369,200 Im,7,1:55.45,Jean Ducastel,,21st House of Champions Invitational
Milwaukee,369,200 Im,8,1:55.94,Caleb Carlisle,,Wisconsin Showcase
Milwaukee,369,200 Im,9,1:55.95,Yassin Dwidar,,21st House of Champions Invitational
Milwaukee,369,200 Im,10,1:56.01,Ricky Beebe,,21st House of Champions Invitational
Milwaukee,369,400 Im,1,3:56.59,Gunnar Seversen,,21st House of Champions Invitational
Milwaukee,369,400 Im,2,4:01.25,Emre Arican,,21st House of Champions Invitational
Milwaukee,369,400 Im,3,4:07.66,Jackson Hodek,,21st House of Champions Invitational
Milwaukee,369,400 Im,4,4:08.58,Yassin Dwidar,,21st House of Champions Invitational
Milwaukee,369,400 Im,5,4:10.50,Marko Vucelic,,21st House of Champions Invitational
Milwaukee,369,400 Im,6,4:13.13,Ricky Beebe,,Milwaukee vs. Wheaton (IL)
Milwaukee,369,400 Im,7,4:29.82,Konnor Pilger,,Wisconsin Showcase
Milwaukee,369,50 Free,1,19.68,Sam Lorenz,,21st House of Champions Invitational
Milwaukee,369,50 Free,2,20.19,Caleb Carlisle,,21st House of Champions Invitational
Milwaukee,369,50 Free,3,20.36,Charlie House,,21st House of Champions Invitational
Milwaukee,369,50 Free,4,20.63,Aleks Piljevic,,21st House of Champions Invitational
Milwaukee,369,50 Free,5,20.84,Max Dexter,,21st House of Champions Invitational
Milwaukee,369,50 Free,6,20.85,Gunnar Seversen,,21st House of Champions Invitational
Milwaukee,369,50 Free,7,21.37,Etienne Dolezal,,21st House of Champions Invitational
Milwaukee,369,50 Free,8,21.48,Jared Bruce,,Milwaukee vs. MSOE
Milwaukee,369,50 Free,9,21.49,Alvin Valkki,,Milwaukee vs. MSOE
Milwaukee,369,50 Free,10,21.52,Larry Rattler,,Milwaukee vs. MSOE
Milwaukee,369,500 Free,1,4:26.84,Gunnar Seversen,,Milwaukee vs. MSOE
Milwaukee,369,500 Free,2,4:34.17,Josh Crook,,21st House of Champions Invitational
Milwaukee,369,500 Free,3,4:36.66,Jackson Hodek,,21st House of Champions Invitational
Milwaukee,369,500 Free,4,4:39.24,Konnor Pilger,,21st House of Champions Invitational
Milwaukee,369,500 Free,5,4:47.08,Marko Vucelic,,21st House of Champions Invitational
Milwaukee,369,500 Free,6,4:47.16,Emery Reszka,,21st House of Champions Invitational
Milwaukee,369,500 Free,7,4:57.17,Emre Arican,,Milwaukee Intrasquad/Alumni
Milwaukee,369,500 Free,8,5:04.55,Ben Witt,,"IU Indianapolis vs. Cleveland State, UWGB, Milwaukee"
Milwaukee,369,500 Free,9,5:09.47,Yassin Dwidar,,Milwaukee vs. Wheaton (IL)
Minnesota,31,100 Back,1,46.84,Davide Harabagiu,,Minnesota vs Wisconsin
Minnesota,31,100 Back,2,47.19,Ian Steffen,,Minnesota vs Wisconsin
Minnesota,31,100 Back,3,47.78,Ethan Kosin,,Minnesota Invitational
Minnesota,31,100 Back,4,47.84,Ryan Slonac,,Minnesota Invitational
Minnesota,31,100 Back,5,48.98,Oliver Schimberg,,Minnesota Invitational
Minnesota,31,100 Back,6,49.83,John Watson,,"Minnesota vs. St Thomas, South Dakota"
Minnesota,31,100 Back,7,50.79,Jaden Heinlein,,"Tampa vs. Minnesota, Notre Dame"
Minnesota,31,100 Back,8,52.22,Alberto Hernández García,,"Minnesota vs. St Thomas, South Dakota"
Minnesota,31,100 Breast,1,54.16,Max Scheurer,,Minnesota vs Wisconsin
Minnesota,31,100 Breast,2,54.53,Jack Hackler,,Minnesota Invitational
Minnesota,31,100 Breast,3,54.68,John Watson,,Minnesota vs Wisconsin
Minnesota,31,100 Breast,4,55.10,Luke Mychalowych,,Minnesota Invitational
Minnesota,31,100 Breast,5,55.17,Joe Polyak,,"Minnesota vs. St Thomas, South Dakota"
Minnesota,31,100 Breast,6,55.81,Isidore Warain,,Minnesota vs Wisconsin
Minnesota,31,100 Breast,7,57.30,Tyler Hansen,,"Minnesota vs. St Thomas, South Dakota"
Minnesota,31,100 Breast,8,59.53,Jack Ballard,,"Minnesota vs. St Thomas, South Dakota"
Minnesota,31,100 Fly,1,45.69,Jacob Johnson,,Minnesota Invitational
Minnesota,31,100 Fly,2,46.94,Davide Harabagiu,,Minnesota Invitational
Minnesota,31,100 Fly,3,47.55,Connor Groya,,Minnesota Invitational
Minnesota,31,100 Fly,4,47.63,Ian Steffen,,Minnesota vs Wisconsin
Minnesota,31,100 Fly,5,48.08,Ethan Kosin,,Minnesota Invitational
Minnesota,31,100 Fly,6,48.82,Oliver Schimberg,,Minnesota Invitational
Minnesota,31,100 Fly,7,50.38,Jack Ballard,,"Minnesota vs. St Thomas, South Dakota"
Minnesota,31,100 Fly,8,51.98,Alberto Hernández García,,Minnesota Invitational
Minnesota,31,100 Fly,9,52.86,John Watson,,Minnesota vs Wisconsin
Minnesota,31,100 Fly,10,53.58,Ryan Slonac,,Minnesota vs Wisconsin
Minnesota,31,100 Free,1,44.09,Davide Harabagiu,,Minnesota Invitational
Minnesota,31,100 Free,2,44.15,Jacob Johnson,,Minnesota vs Wisconsin
Minnesota,31,100 Free,3,44.52,Omar Abdelwahab,,GT DMT: Minnesota vs. Georgia Tech
Minnesota,31,100 Free,4,44.55,Jayden Edmonson,,Minnesota Invitational
Minnesota,31,100 Free,5,44.56,Connor Groya,,Minnesota Invitational
Minnesota,31,100 Free,6,44.95,Daniel Eichel,,Minnesota vs Wisconsin
Minnesota,31,100 Free,7,45.05,Ian Steffen,,"Minnesota vs Nebraska, South Dakota"
Minnesota,31,100 Free,8,45.40,Ethan Kosin,,Minnesota vs Wisconsin
Minnesota,31,100 Free,9,45.41,Joe Polyak,,GT DMT: Minnesota vs. Georgia Tech
Minnesota,31,100 Free,10,45.80,Ethan Schutten,,GT DMT: Minnesota vs. Georgia Tech
Minnesota,31,1000 Free,1,9:07.30,Joe Polyak,,Minnesota vs Wisconsin
Minnesota,31,1000 Free,2,9:08.53,Luke Brennan,,"Tampa vs. Minnesota, Notre Dame"
Minnesota,31,1000 Free,3,9:16.90,Jackson Scheiber,,Minnesota vs Wisconsin
Minnesota,31,1000 Free,4,9:47.83,Ethan Kosin,,"Minnesota vs. St Thomas, South Dakota"
Minnesota,31,1650 Free,1,15:21.48,Luke Brennan,,Minnesota Invitational
Minnesota,31,1650 Free,2,15:24.38,Jackson Scheiber,,Minnesota Invitational
Minnesota,31,200 Back,1,1:43.74,Alberto Hernández García,,Minnesota Invitational
Minnesota,31,200 Back,2,1:43.75,Ryan Slonac,,Minnesota Invitational
Minnesota,31,200 Back,3,1:45.06,Ethan Kosin,,Minnesota Invitational
Minnesota,31,200 Back,4,1:45.16,Ian Steffen,,Minnesota Invitational
Minnesota,31,200 Back,5,1:47.30,Jaden Heinlein,,Minnesota vs Wisconsin
Minnesota,31,200 Back,6,1:47.82,Oliver Schimberg,,Minnesota Invitational
Minnesota,31,200 Breast,1,1:56.88,Joe Polyak,,Minnesota Invitational
Minnesota,31,200 Breast,2,1:58.35,John Watson,,GT DMT: Minnesota vs. Georgia Tech
Minnesota,31,200 Breast,3,1:58.52,Max Scheurer,,Minnesota Invitational
Minnesota,31,200 Breast,4,1:59.57,Tyler Hansen,,Minnesota Invitational
Minnesota,31,200 Breast,5,2:01.11,Jack Hackler,,Minnesota Invitational
Minnesota,31,200 Breast,6,2:02.05,Isidore Warain,,Minnesota Invitational
Minnesota,31,200 Breast,7,2:02.76,Jack Ballard,,Minnesota Invitational
Minnesota,31,200 Breast,8,2:04.97,Luke Mychalowych,,"Minnesota vs Nebraska, South Dakota"
Minnesota,31,200 Fly,1,1:41.10,Jacob Johnson,,Minnesota Invitational
Minnesota,31,200 Fly,2,1:46.32,Daniel Eichel,,Minnesota Invitational
Minnesota,31,200 Fly,3,1:46.98,Alberto Hernández García,,GT DMT: Minnesota vs. Georgia Tech
Minnesota,31,200 Fly,4,1:49.05,Oliver Schimberg,,Minnesota vs Wisconsin
Minnesota,31,200 Fly,5,1:50.14,Jack Ballard,,Minnesota vs Wisconsin
Minnesota,31,200 Fly,6,1:50.35,Ethan Kosin,,"Tampa vs. Minnesota, Notre Dame"
Minnesota,31,200 Fly,7,1:50.43,Jayden Edmonson,,Minnesota Invitational
Minnesota,31,200 Fly,8,1:52.17,Joe Polyak,,GT DMT: Minnesota vs. Georgia Tech
Minnesota,31,200 Free,1,1:36.23,Daniel Eichel,,GT DMT: Auburn vs. Minnesota
Minnesota,31,200 Free,2,1:37.29,Joe Polyak,,Minnesota Invitational
Minnesota,31,200 Free,3,1:37.41,Jayden Edmonson,,Minnesota vs Wisconsin
Minnesota,31,200 Free,4,1:37.89,Tyler Hansen,,GT DMT: Auburn vs. Minnesota
Minnesota,31,200 Free,5,1:38.20,Jacob Johnson,,"Minnesota vs. St Thomas, South Dakota"
Minnesota,31,200 Free,6,1:39.01,Jackson Scheiber,,Minnesota Invitational
Minnesota,31,200 Free,7,1:39.90,Luke Brennan,,"Minnesota vs. St Thomas, South Dakota"
Minnesota,31,200 Free,8,1:40.15,Ian Steffen,,GT DMT: Auburn vs. Minnesota
Minnesota,31,200 Free,9,1:40.22,Jack Ballard,,"Tampa vs. Minnesota, Notre Dame"
Minnesota,31,200 Free,10,1:40.26,Ethan Schutten,,Minnesota vs Wisconsin
Minnesota,31,200 Im,1,1:46.65,Joe Polyak,,Minnesota Invitational
Minnesota,31,200 Im,2,1:47.19,John Watson,,Minnesota Invitational
Minnesota,31,200 Im,3,1:47.30,Ryan Slonac,,Minnesota Invitational
Minnesota,31,200 Im,4,1:47.31,Alberto Hernández García,,GT DMT: Minnesota vs. Georgia Tech
Minnesota,31,200 Im,5,1:48.43,Jack Ballard,,Minnesota Invitational
Minnesota,31,200 Im,6,1:50.25,Tyler Hansen,,GT DMT: Auburn vs. Minnesota
Minnesota,31,200 Im,7,1:50.50,Jaden Heinlein,,Minnesota Invitational
Minnesota,31,200 Im,8,1:51.62,Oliver Schimberg,,Minnesota Invitational
Minnesota,31,200 Im,9,1:51.62,Isidore Warain,,Minnesota Invitational
Minnesota,31,200 Im,10,1:52.40,Daniel Eichel,,"Minnesota vs. St Thomas, South Dakota"
Minnesota,31,400 Im,1,3:47.80,Alberto Hernández García,,Minnesota Invitational
Minnesota,31,400 Im,2,3:52.42,Joe Polyak,,Minnesota Invitational
Minnesota,31,400 Im,3,3:53.89,Jack Ballard,,Minnesota Invitational
Minnesota,31,400 Im,4,3:55.02,John Watson,,Minnesota Invitational
Minnesota,31,400 Im,5,3:58.04,Luke Brennan,,Minnesota Invitational
Minnesota,31,400 Im,6,3:59.40,Ryan Slonac,,Minnesota vs Wisconsin
Minnesota,31,400 Im,7,4:01.13,Jaden Heinlein,,Minnesota Invitational
Minnesota,31,50 Free,1,19.88,Jacob Johnson,,Minnesota Invitational
Minnesota,31,50 Free,2,20.12,Davide Harabagiu,,Minnesota Invitational
Minnesota,31,50 Free,3,20.17,Connor Groya,,Minnesota Invitational
Minnesota,31,50 Free,4,20.29,Omar Abdelwahab,,GT DMT: Auburn vs. Minnesota
Minnesota,31,50 Free,5,20.38,Ethan Kosin,,Minnesota Invitational
Minnesota,31,50 Free,6,20.39,Ryan Slonac,,"Minnesota vs Nebraska, South Dakota"
Minnesota,31,50 Free,7,20.50,Ian Steffen,,GT DMT: Auburn vs. Minnesota
Minnesota,31,50 Free,8,20.63,Luke Mychalowych,,Minnesota Invitational
Minnesota,31,50 Free,9,21.36,John Watson,,"Minnesota vs. St Thomas, South Dakota"
Minnesota,31,50 Free,10,21.46,Jayden Edmonson,,Minnesota Invitational
Minnesota,31,500 Free,1,4:21.36,Daniel Eichel,,Minnesota Invitational
Minnesota,31,500 Free,2,4:21.46,Luke Brennan,,Minnesota Invitational
Minnesota,31,500 Free,3,4:23.21,Joe Polyak,,Minnesota vs Wisconsin
Minnesota,31,500 Free,4,4:27.16,Ethan Schutten,,Minnesota Invitational
Minnesota,31,500 Free,5,4:28.38,Jackson Scheiber,,Minnesota Invitational
Minnesota,31,500 Free,6,4:28.88,Jayden Edmonson,,Minnesota Invitational
Minnesota,31,500 Free,7,4:30.99,Ethan Kosin,,GT DMT: Minnesota vs. Georgia Tech
Minnesota,31,500 Free,8,4:35.01,Alberto Hernández García,,"Minnesota vs Nebraska, South Dakota"
Minnesota,31,500 Free,9,4:41.35,Tyler Hansen,,"Minnesota vs. St Thomas, South Dakota"
Missouri,431,100 Back,1,45.97,Quinlan Gould,,Mizzou Invitational
Missouri,431,100 Back,2,46.18,Jan Zubik,,Mizzou Invitational
Missouri,431,100 Back,3,47.55,Brady Johnson,,Mizzou Invitational
Missouri,431,100 Back,4,48.48,Matthew Judkins,,Mizzou Invitational
Missouri,431,100 Back,5,48.66,Griffin Craig,,Mizzou Invitational
Missouri,431,100 Breast,1,52.37,Brady Johnson,,Mizzou Invitational
Missouri,431,100 Breast,2,52.47,Logan Ottke,,Mizzou Invitational
Missouri,431,100 Breast,3,53.45,Darden Tate,,Mizzou Invitational
Missouri,431,100 Fly,1,46.53,Jan Zubik,,Mizzou Invitational
Missouri,431,100 Fly,2,46.59,Luke Nebrich,,Mizzou Invitational
Missouri,431,100 Fly,3,47.02,Matthew Judkins,,Mizzou Invitational
Missouri,431,100 Fly,4,47.15,Jaden Pospishil,,Mizzou Invitational
Missouri,431,100 Fly,5,47.23,Logan Ottke,,Mizzou Invitational
Missouri,431,100 Fly,6,47.29,Drew Ploof,,Mizzou Invitational
Missouri,431,100 Fly,7,47.29,Darden Tate,,Mizzou Invitational
Missouri,431,100 Fly,8,47.77,Griffin Craig,,Mizzou Invitational
Missouri,431,100 Fly,9,48.55,Francois Malherbe,,Louisville vs. Missouri
Missouri,431,100 Fly,10,48.72,Ian Everett,,Mizzou Invitational
Missouri,431,100 Free,1,41.63,Luke Nebrich,,Mizzou Invitational
Missouri,431,100 Free,2,42.88,Francois Malherbe,,Mizzou Invitational
Missouri,431,100 Free,3,43.63,Darden Tate,,Mizzou Invitational
Missouri,431,100 Free,4,43.65,Ethan Vance,,Mizzou Invitational
Missouri,431,100 Free,5,43.69,Brady Johnson,,Mizzou Invitational
Missouri,431,100 Free,6,44.01,Oliver Millán de Miguel,,Louisville vs. Missouri
Missouri,431,100 Free,7,44.11,Jaden Pospishil,,Mizzou Invitational
Missouri,431,100 Free,8,44.25,Ian Everett,,Mizzou Invitational
Missouri,431,100 Free,9,45.05,Griffin Craig,,Mizzou Invitational
Missouri,431,100 Free,10,45.29,Quinlan Gould,,World Aquatics World Cup - Carmel
Missouri,431,1000 Free,1,9:09.88,Matthew Mortenson,,Louisville vs. Missouri
Missouri,431,1000 Free,2,9:17.12,Conner Boatright,,Louisville vs. Missouri
Missouri,431,1000 Free,3,9:31.23,Sebastian Gonzalez Barboza,,"Missouri vs. Vanderbilt, McKendree"
Missouri,431,1650 Free,1,15:17.76,Matthew Mortenson,,Mizzou Invitational
Missouri,431,1650 Free,2,15:18.66,Conner Boatright,,Mizzou Invitational
Missouri,431,1650 Free,3,15:49.58,Sebastian Gonzalez Barboza,,Mizzou Invitational
Missouri,431,200 Back,1,1:42.96,Jan Zubik,,Mizzou Invitational
Missouri,431,200 Back,2,1:43.32,Quinlan Gould,,Mizzou Invitational
Missouri,431,200 Back,3,1:47.33,Brady Johnson,,"Missouri vs. Vanderbilt, McKendree"
Missouri,431,200 Back,4,1:49.17,Griffin Craig,,Purdue vs. Missouri
Missouri,431,200 Back,5,1:49.72,Matthew Judkins,,Louisville vs. Missouri
Missouri,431,200 Back,6,1:50.35,Matthew Mortenson,,World Aquatics World Cup - Carmel
Missouri,431,200 Breast,1,1:54.98,Matthew Mortenson,,Mizzou Invitational
Missouri,431,200 Breast,2,1:56.54,Logan Ottke,,Mizzou Invitational
Missouri,431,200 Breast,3,2:05.44,Sebastian Gonzalez Barboza,,Mizzou Invitational
Missouri,431,200 Fly,1,1:41.54,Jan Zubik,,Mizzou Invitational
Missouri,431,200 Fly,2,1:42.84,Matthew Judkins,,Mizzou Invitational
Missouri,431,200 Fly,3,1:45.37,Drew Ploof,,Mizzou Invitational
Missouri,431,200 Fly,4,1:47.77,Griffin Craig,,Mizzou Invitational
Missouri,431,200 Fly,5,1:49.96,Sebastian Gonzalez Barboza,,Mizzou Invitational
Missouri,431,200 Free,1,1:36.02,Oliver Millán de Miguel,,Louisville vs. Missouri
Missouri,431,200 Free,2,1:36.06,Francois Malherbe,,Mizzou Invitational
Missouri,431,200 Free,3,1:37.65,Jan Zubik,,Purdue vs. Missouri
Missouri,431,200 Free,4,1:37.69,Quinlan Gould,,Mizzou Invitational
Missouri,431,200 Free,5,1:38.65,Brady Johnson,,Louisville vs. Missouri
Missouri,431,200 Free,6,1:38.71,Drew Ploof,,Mizzou Invitational
Missouri,431,200 Free,7,1:39.43,Matthew Mortenson,,"Missouri vs. Vanderbilt, McKendree"
Missouri,431,200 Free,8,1:39.66,Griffin Craig,,Purdue vs. Missouri
Missouri,431,200 Free,9,1:43.71,Conner Boatright,,World Aquatics World Cup - Carmel
Missouri,431,200 Im,1,1:47.07,Jan Zubik,,Purdue vs. Missouri
Missouri,431,200 Im,2,1:47.95,Matthew Mortenson,,Mizzou Invitational
Missouri,431,200 Im,3,1:55.42,Sebastian Gonzalez Barboza,,Purdue vs. Missouri
Missouri,431,50 Free,1,18.75,Luke Nebrich,,Mizzou Invitational
Missouri,431,50 Free,2,19.43,Francois Malherbe,,Mizzou Invitational
Missouri,431,50 Free,3,19.66,Ethan Vance,,Mizzou Invitational
Missouri,431,50 Free,4,19.68,Darden Tate,,Mizzou Invitational
Missouri,431,50 Free,5,19.92,Jaden Pospishil,,Mizzou Invitational
Missouri,431,50 Free,6,19.96,Ian Everett,,Mizzou Invitational
Missouri,431,50 Free,7,20.20,Brady Johnson,,Mizzou Invitational
Missouri,431,50 Free,8,20.34,Logan Ottke,,Mizzou Invitational
Missouri,431,50 Free,9,20.51,Oliver Millán de Miguel,,Louisville vs. Missouri
Missouri,431,50 Free,10,20.80,Drew Ploof,,Mizzou Invitational
Missouri,431,500 Free,1,4:24.36,Conner Boatright,,Mizzou Invitational
Missouri,431,500 Free,2,4:29.93,Sebastian Gonzalez Barboza,,Mizzou Invitational
Nebraska-Omaha,97,100 Back,1,48.69,Stefan Varga,,SIU A3 Performance Invite
Nebraska-Omaha,97,100 Back,2,50.55,Aidin Kolb,,Nebraska-Omaha vs. Missouri State
Nebraska-Omaha,97,100 Back,3,51.32,Jace Walker,,Nebraska-Omaha vs. Missouri State
Nebraska-Omaha,97,100 Back,4,51.55,Adam Kamel,,SIU A3 Performance Invite
Nebraska-Omaha,97,100 Back,5,51.59,Ben Bryzelak,,Augustana vs. Omaha
Nebraska-Omaha,97,100 Back,6,52.03,Jackson Burrus,,SIU A3 Performance Invite
Nebraska-Omaha,97,100 Back,7,52.66,Kyle Kulow,,"Omaha vs. Iowa Western, College of Saint Mary"
Nebraska-Omaha,97,100 Back,8,52.97,Jadeon Carter,,"University of Nebraska, Omaha Intrasquad"
Nebraska-Omaha,97,100 Back,9,54.43,Matt Uehling,,Nebraska-Omaha vs. Missouri State
Nebraska-Omaha,97,100 Back,10,54.76,Adnan KABUYE,,Saint Thomas vs. Omaha
Nebraska-Omaha,97,100 Breast,1,54.70,Brady Wainionpaa,,SIU A3 Performance Invite
Nebraska-Omaha,97,100 Breast,2,55.54,Carson Agnew,,SIU A3 Performance Invite
Nebraska-Omaha,97,100 Breast,3,55.89,Gabe Cusanelli,,Nebraska-Omaha vs. Missouri State
Nebraska-Omaha,97,100 Breast,4,56.55,Jonathan Sgouros,,SIU A3 Performance Invite
Nebraska-Omaha,97,100 Breast,5,57.68,Will McCabe,,Augustana vs. Omaha
Nebraska-Omaha,97,100 Breast,6,1:00.16,Jadeon Carter,,Augustana vs. Omaha
Nebraska-Omaha,97,100 Breast,7,1:00.33,Caden Murphy,,Augustana vs. Omaha
Nebraska-Omaha,97,100 Breast,8,1:00.90,Mason Zadina,,"Omaha vs. Iowa Western, College of Saint Mary"
Nebraska-Omaha,97,100 Fly,1,48.23,Jace Walker,,SIU A3 Performance Invite
Nebraska-Omaha,97,100 Fly,2,48.73,Mason Zadina,,SIU A3 Performance Invite
Nebraska-Omaha,97,100 Fly,3,49.07,Will McCabe,,SIU A3 Performance Invite
Nebraska-Omaha,97,100 Fly,4,49.50,Trevor Vocasek,,SIU A3 Performance Invite
Nebraska-Omaha,97,100 Fly,5,50.36,Ben Bryzelak,,Augustana vs. Omaha
Nebraska-Omaha,97,100 Fly,6,51.28,Aidin Kolb,,Augustana vs. Omaha
Nebraska-Omaha,97,100 Fly,7,51.32,Michael Johnson,,"Omaha vs. Iowa Western, College of Saint Mary"
Nebraska-Omaha,97,100 Fly,8,51.43,Adnan KABUYE,,Saint Thomas vs. Omaha
Nebraska-Omaha,97,100 Fly,9,51.58,Thomas Neil,,SIU A3 Performance Invite
Nebraska-Omaha,97,100 Fly,10,51.80,Brady Wainionpaa,,"Omaha vs. Iowa Western, College of Saint Mary"
Nebraska-Omaha,97,100 Free,1,44.99,Stefan Varga,,SIU A3 Performance Invite
Nebraska-Omaha,97,100 Free,2,45.07,Grant Schaeffer,,SIU A3 Performance Invite
Nebraska-Omaha,97,100 Free,3,45.09,Mason Zadina,,SIU A3 Performance Invite
Nebraska-Omaha,97,100 Free,4,45.29,Jace Walker,,Nebraska-Omaha vs. Missouri State
Nebraska-Omaha,97,100 Free,5,45.43,Aidin Kolb,,Nebraska-Omaha vs. Missouri State
Nebraska-Omaha,97,100 Free,6,45.73,Will McCabe,,Nebraska-Omaha vs. Missouri State
Nebraska-Omaha,97,100 Free,7,45.75,Kyle Kulow,,SIU A3 Performance Invite
Nebraska-Omaha,97,100 Free,8,45.89,Michael Johnson,,Nebraska-Omaha vs. Missouri State
Nebraska-Omaha,97,100 Free,9,46.27,Brady Wainionpaa,,SIU A3 Performance Invite
Nebraska-Omaha,97,100 Free,10,46.33,Gabe Cusanelli,,Nebraska-Omaha vs. Missouri State
Nebraska-Omaha,97,1000 Free,1,9:37.27,Jadeon Carter,,Saint Thomas vs. Omaha
Nebraska-Omaha,97,1000 Free,2,9:43.99,Kyle Kulow,,Saint Thomas vs. Omaha
Nebraska-Omaha,97,1000 Free,3,9:54.42,Jace Walker,,Augustana vs. Omaha
Nebraska-Omaha,97,1000 Free,4,9:58.83,Will Christie,,Saint Thomas vs. Omaha
Nebraska-Omaha,97,1000 Free,5,10:10.46,Matt Uehling,,Saint Thomas vs. Omaha
Nebraska-Omaha,97,1000 Free,6,10:11.54,Michael Johnson,,Augustana vs. Omaha
Nebraska-Omaha,97,1000 Free,7,10:18.89,Thomas Neil,,Augustana vs. Omaha
Nebraska-Omaha,97,1000 Free,8,10:29.27,Grant Inman,,Nebraska-Omaha vs. Rockhurst
Nebraska-Omaha,97,1000 Free,9,10:29.78,Reese Haycraft,,SIU A3 Performance Invite
Nebraska-Omaha,97,1650 Free,1,16:03.10,Jadeon Carter,,SIU A3 Performance Invite
Nebraska-Omaha,97,1650 Free,2,16:29.72,Will Christie,,SIU A3 Performance Invite
Nebraska-Omaha,97,1650 Free,3,16:52.56,Matt Uehling,,SIU A3 Performance Invite
Nebraska-Omaha,97,1650 Free,4,17:27.25,Reese Haycraft,,SIU A3 Performance Invite
Nebraska-Omaha,97,200 Back,1,1:48.22,Stefan Varga,,SIU A3 Performance Invite
Nebraska-Omaha,97,200 Back,2,1:51.52,Jadeon Carter,,Augustana vs. Omaha
Nebraska-Omaha,97,200 Back,3,1:53.38,Adam Kamel,,Nebraska-Omaha vs. Missouri State
Nebraska-Omaha,97,200 Back,4,1:53.82,Ben Bryzelak,,Saint Thomas vs. Omaha
Nebraska-Omaha,97,200 Back,5,1:53.93,Kyle Kulow,,Nebraska-Omaha vs. Missouri State
Nebraska-Omaha,97,200 Back,6,1:54.97,Jackson Burrus,,SIU A3 Performance Invite
Nebraska-Omaha,97,200 Back,7,1:58.62,Will Christie,,Nebraska-Omaha vs. Missouri State
