school_name,team_id,event,rank,time,swimmer,year,meet
Catawba,201,200 Im,1,1:48.59,Jules Remy,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,200 Im,2,1:49.93,Greg Kisshauer,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,200 Im,3,1:51.38,Cameron Watson,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,200 Im,4,1:51.65,Alejandro Alvarez Fernandez,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,200 Im,5,1:52.06,João Vitor Oliveira,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,200 Im,6,1:52.64,George Fykatas,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,200 Im,7,1:53.37,Ryan Case,,Catawba vs. Lenoir-Rhyne
Catawba,201,200 Im,8,1:57.64,Rowan Viles,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,200 Im,9,1:58.94,Jerzy Larys,,Catawba vs. Lenoir-Rhyne
Catawba,201,200 Im,10,1:59.55,Nolan Lacjak,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,400 Im,1,3:51.67,Jules Remy,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,400 Im,2,4:01.09,João Vitor Oliveira,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,400 Im,3,4:04.64,Alejandro Alvarez Fernandez,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,400 Im,4,4:07.14,Jerzy Larys,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,50 Free,1,19.86,Matt Howard,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,50 Free,2,19.88,Maks Minichowski,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,50 Free,3,20.41,Ryan Case,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,50 Free,4,20.80,Ivo Cruz,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,50 Free,5,20.86,Lassi Niemi,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,50 Free,6,21.41,Sammer Abdallah,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,50 Free,7,21.54,Marshall Wells,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,50 Free,8,21.64,Peyton Ponce-de-Leon,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,50 Free,9,22.46,Jules Remy,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,50 Free,10,22.62,Alejandro Alvarez Fernandez,,Milligan vs. Catawba vs. Roanoke
Catawba,201,500 Free,1,4:21.99,Nazar Herashchenko,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,500 Free,2,4:31.73,Jules Remy,,Catawba vs. Lenoir-Rhyne
Catawba,201,500 Free,3,4:34.08,Lincoln Council,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,500 Free,4,4:34.65,Jerzy Larys,,Kellianne Nagy Fall Frenzy Invite
Catawba,201,500 Free,5,4:45.90,Lewis Mikesell,,Kellianne Nagy Fall Frenzy Invite
Chowan,10007086,100 Back,1,55.59,Robert Liz Cabrera,,King Invitational
Chowan,10007086,100 Back,2,57.99,Stefan Reedy,,King Invitational
Chowan,10007086,100 Back,3,1:04.56,Quintin Mitchell,,Chowan vs. William Peace
Chowan,10007086,100 Breast,1,57.77,Aleksei Belolipetskii,,King Invitational
Chowan,10007086,100 Breast,2,1:00.22,Michael Grenier,,King Invitational
Chowan,10007086,100 Breast,3,1:03.83,Robert Liz Cabrera,,W&L Senior Meet - RMC.Chowan
Chowan,10007086,100 Fly,1,53.24,Aleksei Belolipetskii,,VWU vs Chowan
Chowan,10007086,100 Fly,2,56.00,Quintin Mitchell,,King Invitational
Chowan,10007086,100 Fly,3,1:02.32,Michael Grenier,,King Invitational
Chowan,10007086,100 Fly,4,1:04.33,Christopher Goode,,King Invitational
Chowan,10007086,100 Free,1,46.29,Robert Liz Cabrera,,King Invitational
Chowan,10007086,100 Free,2,46.57,Aleksei Belolipetskii,,King Invitational
Chowan,10007086,100 Free,3,46.96,Dimitrije Markovic,,King Invitational
Chowan,10007086,100 Free,4,50.97,Quintin Mitchell,,King Invitational
Chowan,10007086,100 Free,5,51.59,Stefan Reedy,,King Invitational
Chowan,10007086,100 Free,6,55.79,Christopher Goode,,King Invitational
Chowan,10007086,100 Free,7,1:17.59,Nasir Nelson,,King Invitational
Chowan,10007086,1000 Free,1,10:19.86,Michael Grenier,,King Invitational
Chowan,10007086,1650 Free,1,17:13.99,Michael Grenier,,King Invitational
Chowan,10007086,200 Back,1,2:08.08,Stefan Reedy,,King Invitational
Chowan,10007086,200 Breast,1,2:12.54,Michael Grenier,,King Invitational
Chowan,10007086,200 Breast,2,2:18.31,Aleksei Belolipetskii,,Chowan vs. William Peace
Chowan,10007086,200 Free,1,1:42.54,Dimitrije Markovic,,King Invitational
Chowan,10007086,200 Free,2,1:51.61,Michael Grenier,,King Invitational
Chowan,10007086,200 Free,3,2:03.20,Quintin Mitchell,,W&L Senior Meet - RMC.Chowan
Chowan,10007086,200 Free,4,2:05.66,Stefan Reedy,,Chowan vs. William Peace
Chowan,10007086,200 Free,5,2:28.92,Christopher Goode,,W&L Senior Meet - RMC.Chowan
Chowan,10007086,200 Im,1,1:53.75,Aleksei Belolipetskii,,King Invitational
Chowan,10007086,200 Im,2,2:02.04,Dimitrije Markovic,,W&L Senior Meet - RMC.Chowan
Chowan,10007086,200 Im,3,2:53.51,Quintin Mitchell,,Chowan vs. William Peace
Chowan,10007086,400 Im,1,4:24.94,Michael Grenier,,King Invitational
Chowan,10007086,50 Free,1,20.98,Robert Liz Cabrera,,King Invitational
Chowan,10007086,50 Free,2,22.05,Aleksei Belolipetskii,,W&L Senior Meet - RMC.Chowan
Chowan,10007086,50 Free,3,22.20,Dimitrije Markovic,,VWU vs Chowan
Chowan,10007086,50 Free,4,22.50,Stefan Reedy,,King Invitational
Chowan,10007086,50 Free,5,22.90,Quintin Mitchell,,King Invitational
Chowan,10007086,50 Free,6,24.13,Christopher Goode,,King Invitational
Chowan,10007086,50 Free,7,32.03,Julius Riley,,Barton vs. Chowan
Chowan,10007086,50 Free,8,33.04,Seth McKenzie,,VWU vs Chowan Univ vs Barton College
Chowan,10007086,50 Free,9,33.68,Nasir Nelson,,King Invitational
Chowan,10007086,50 Free,10,33.77,Isaiah Gill,,W&L Senior Meet - RMC.Chowan
Chowan,10007086,500 Free,1,4:39.90,Dimitrije Markovic,,King Invitational
Chowan,10007086,500 Free,2,5:07.69,Michael Grenier,,Converse vs. UNCP/Barton/Chowan
Clarion,114,100 Back,1,49.54,Jacob Rider,,Zippy Invitational
Clarion,114,100 Back,2,52.51,Logan Curtis,,Zippy Invitational
Clarion,114,100 Back,3,52.59,Mason Peck,,Zippy Invitational
Clarion,114,100 Back,4,52.93,Kevin Santos,,Zippy Invitational
Clarion,114,100 Back,5,54.33,RJ Schaffer,,Zippy Invitational
Clarion,114,100 Back,6,54.37,Landon Seman,,Zippy Invitational
Clarion,114,100 Breast,1,54.78,Dom Cortopassi,,Zippy Invitational
Clarion,114,100 Breast,2,54.99,Gavin Guckavan,,Zippy Invitational
Clarion,114,100 Breast,3,57.26,Rich Scholer,,Zippy Invitational
Clarion,114,100 Breast,4,58.44,Stewart Messer,,Zippy Invitational
Clarion,114,100 Breast,5,58.88,Ryan Ehlers,,Zippy Invitational
Clarion,114,100 Breast,6,1:03.75,Connor Hoy,,PennWest Duals
Clarion,114,100 Fly,1,47.99,Dom Cortopassi,,Zippy Invitational
Clarion,114,100 Fly,2,49.52,Mason Peck,,Zippy Invitational
Clarion,114,100 Fly,3,50.67,Joey Margita,,Zippy Invitational
Clarion,114,100 Fly,4,51.32,Dylan Chaky,,Zippy Invitational
Clarion,114,100 Fly,5,51.37,Rich Scholer,,Zippy Invitational
Clarion,114,100 Fly,6,52.33,RJ Schaffer,,Zippy Invitational
Clarion,114,100 Fly,7,52.45,Frankie DiMartini,,Zippy Invitational
Clarion,114,100 Fly,8,53.15,Gavin Guckavan,,Ralph Johnson Invitational
Clarion,114,100 Fly,9,53.74,Henry Miller,,PennWest Duals
Clarion,114,100 Fly,10,54.54,George Horey,,Zippy Invitational
Clarion,114,100 Free,1,45.83,Mason Peck,,Zippy Invitational
Clarion,114,100 Free,2,46.09,Gavin Guckavan,,Zippy Invitational
Clarion,114,100 Free,3,46.77,Dom Cortopassi,,Gannon vs Clarion
Clarion,114,100 Free,4,47.34,Dylan Chaky,,Zippy Invitational
Clarion,114,100 Free,5,47.95,Connor Hoy,,Zippy Invitational
Clarion,114,100 Free,6,48.05,Mason Irwin,,PennWest Duals
Clarion,114,100 Free,7,48.48,Logan Curtis,,Zippy Invitational
Clarion,114,100 Free,8,48.54,Ryan Ehlers,,Zippy Invitational
Clarion,114,100 Free,9,49.05,Jacob Rider,,Crimson Hawk Fall Invitational
Clarion,114,100 Free,10,49.40,Frankie DiMartini,,Zippy Invitational
Clarion,114,1000 Free,1,9:54.34,Connor Hoy,,Zippy Invitational
Clarion,114,1000 Free,2,10:11.76,Kevin Santos,,Zippy Invitational
Clarion,114,1000 Free,3,10:15.97,George Horey,,PennWest Duals
Clarion,114,1000 Free,4,10:45.44,Frankie DiMartini,,Shippensburg vs Clarion
Clarion,114,1650 Free,1,16:25.40,Connor Hoy,,Zippy Invitational
Clarion,114,1650 Free,2,16:49.08,Kevin Santos,,Zippy Invitational
Clarion,114,200 Back,1,1:48.87,Jacob Rider,,Zippy Invitational
Clarion,114,200 Back,2,1:54.64,Kevin Santos,,Zippy Invitational
Clarion,114,200 Back,3,1:55.99,Landon Seman,,Zippy Invitational
Clarion,114,200 Back,4,2:03.81,Logan Curtis,,Shippensburg vs Clarion
Clarion,114,200 Back,5,2:03.91,RJ Schaffer,,Zippy Invitational
Clarion,114,200 Breast,1,1:59.62,Dom Cortopassi,,Zippy Invitational
Clarion,114,200 Breast,2,2:01.45,Gavin Guckavan,,Zippy Invitational
Clarion,114,200 Breast,3,2:06.34,Rich Scholer,,Zippy Invitational
Clarion,114,200 Breast,4,2:09.32,Stewart Messer,,Zippy Invitational
Clarion,114,200 Breast,5,2:10.80,Ryan Ehlers,,Zippy Invitational
Clarion,114,200 Fly,1,1:57.66,Kevin Santos,,Zippy Invitational
Clarion,114,200 Fly,2,1:58.72,Mason Irwin,,Shippensburg vs Clarion
Clarion,114,200 Fly,3,1:59.09,Joey Margita,,Zippy Invitational
Clarion,114,200 Fly,4,2:08.23,Frankie DiMartini,,Bloomsburg vs Clarion
Clarion,114,200 Free,1,1:38.85,Dom Cortopassi,,Zippy Invitational
Clarion,114,200 Free,2,1:40.34,Jacob Rider,,Zippy Invitational
Clarion,114,200 Free,3,1:41.16,Mason Irwin,,Zippy Invitational
Clarion,114,200 Free,4,1:45.17,Stewart Messer,,Zippy Invitational
Clarion,114,200 Free,5,1:45.24,Logan Curtis,,Zippy Invitational
Clarion,114,200 Free,6,1:45.40,Ryan Ehlers,,Zippy Invitational
Clarion,114,200 Free,7,1:45.56,Connor Hoy,,Ralph Johnson Invitational
Clarion,114,200 Free,8,1:46.94,Landon Seman,,Zippy Invitational
Clarion,114,200 Free,9,1:47.34,RJ Schaffer,,Zippy Invitational
Clarion,114,200 Free,10,1:50.41,Dylan Chaky,,PennWest Duals
Clarion,114,200 Im,1,1:53.63,Mason Irwin,,Zippy Invitational
Clarion,114,200 Im,2,1:54.46,Rich Scholer,,Zippy Invitational
Clarion,114,200 Im,3,1:56.61,Dom Cortopassi,,Ralph Johnson Invitational
Clarion,114,200 Im,4,1:59.21,Connor Hoy,,Crimson Hawk Fall Invitational
Clarion,114,200 Im,5,1:59.52,Landon Seman,,Zippy Invitational
Clarion,114,200 Im,6,2:05.71,Kevin Santos,,PennWest Duals
Clarion,114,400 Im,1,4:06.75,Connor Hoy,,Zippy Invitational
Clarion,114,400 Im,2,4:13.46,Ryan Ehlers,,Zippy Invitational
Clarion,114,400 Im,3,4:15.73,Kevin Santos,,Zippy Invitational
Clarion,114,50 Free,1,20.46,Gavin Guckavan,,Zippy Invitational
Clarion,114,50 Free,2,20.95,Dom Cortopassi,,Zippy Invitational
Clarion,114,50 Free,3,21.19,Jacob Rider,,Zippy Invitational
Clarion,114,50 Free,4,21.34,Mason Peck,,Zippy Invitational
Clarion,114,50 Free,5,21.56,Ryan Ehlers,,Zippy Invitational
Clarion,114,50 Free,6,21.64,Stewart Messer,,Zippy Invitational
Clarion,114,50 Free,7,21.65,Rich Scholer,,Zippy Invitational
Clarion,114,50 Free,8,21.72,RJ Schaffer,,Zippy Invitational
Clarion,114,50 Free,9,21.73,Dylan Chaky,,Zippy Invitational
Clarion,114,50 Free,10,22.04,Joey Margita,,Zippy Invitational
Clarion,114,500 Free,1,4:39.73,Connor Hoy,,Zippy Invitational
Clarion,114,500 Free,2,4:49.36,George Horey,,Zippy Invitational
Clarion,114,500 Free,3,4:50.46,Kevin Santos,,Zippy Invitational
Clarion,114,500 Free,4,4:51.20,Logan Curtis,,Zippy Invitational
Clarion,114,500 Free,5,4:53.15,Frankie DiMartini,,Zippy Invitational
Clarion,114,500 Free,6,5:22.34,Landon Seman,,Gannon vs Clarion
Colorado Mesa,517,100 Back,1,47.40,Luka Samsonov,,TYR/CMU Invitational
Colorado Mesa,517,100 Back,2,48.24,Richard Schmiedefeld,,TYR/CMU Invitational
Colorado Mesa,517,100 Back,3,49.47,Ethan Viescas,,TYR/CMU Invitational
Colorado Mesa,517,100 Back,4,49.47,Jackson Moe,,TYR/CMU Invitational
Colorado Mesa,517,100 Back,5,49.69,Alix Perras,,TYR/CMU Invitational
Colorado Mesa,517,100 Back,6,50.53,Evan Higgins,,TYR/CMU Invitational
Colorado Mesa,517,100 Back,7,50.77,Jacob Sampson,,TYR/CMU Invitational
Colorado Mesa,517,100 Back,8,51.10,Marcus Pineiro,,TYR/CMU Invitational
Colorado Mesa,517,100 Back,9,51.40,Ian Spooner,,TYR/CMU Invitational
Colorado Mesa,517,100 Breast,1,53.89,Aron Jonsson,,UNLV Invite
Colorado Mesa,517,100 Breast,2,54.07,Marcos Otero,,TYR/CMU Invitational
Colorado Mesa,517,100 Breast,3,55.01,Brodie Khajuria,,TYR/CMU Invitational
Colorado Mesa,517,100 Breast,4,55.38,Alix Perras,,TYR/CMU Invitational
Colorado Mesa,517,100 Breast,5,55.98,Miles Moran,,TYR/CMU Invitational
Colorado Mesa,517,100 Breast,6,56.57,Lucas Motley,,TYR/CMU Invitational
Colorado Mesa,517,100 Fly,1,46.68,Guillaume GUTH,,TYR/CMU Invitational
Colorado Mesa,517,100 Fly,2,46.76,Oskar Sawicki,,TYR/CMU Invitational
Colorado Mesa,517,100 Fly,3,47.88,Micah Moore,,TYR/CMU Invitational
Colorado Mesa,517,100 Fly,4,49.25,Braden Felio,,TYR/CMU Invitational
Colorado Mesa,517,100 Fly,5,49.27,Ethan Viescas,,TYR/CMU Invitational
Colorado Mesa,517,100 Fly,6,49.65,Caleb Dutton,,TYR/CMU Invitational
Colorado Mesa,517,100 Fly,7,49.70,Marcus Pineiro,,TYR/CMU Invitational
Colorado Mesa,517,100 Fly,8,49.79,Matt Stelmaszak,,TYR/CMU Invitational
Colorado Mesa,517,100 Fly,9,49.80,Nathan Knobelspiesse,,TYR/CMU Invitational
Colorado Mesa,517,100 Fly,10,50.27,Grant Browne,,TYR/CMU Invitational
Colorado Mesa,517,100 Free,1,42.66,Guillaume GUTH,,TYR/CMU Invitational
Colorado Mesa,517,100 Free,2,44.24,Holden Convertino,,TYR/CMU Invitational
Colorado Mesa,517,100 Free,3,44.26,Ben Vester,,TYR/CMU Invitational
Colorado Mesa,517,100 Free,4,44.64,Oskar Sawicki,,TYR/CMU Invitational
Colorado Mesa,517,100 Free,5,44.84,Marcus Pineiro,,TYR/CMU Invitational
Colorado Mesa,517,100 Free,6,45.22,Richard Schmiedefeld,,TYR/CMU Invitational
Colorado Mesa,517,100 Free,7,45.26,Jonas Friess,,UNLV Invite
Colorado Mesa,517,100 Free,8,45.28,Braden Felio,,TYR/CMU Invitational
Colorado Mesa,517,100 Free,9,45.33,Torsten Hokanson,,TYR/CMU Invitational
Colorado Mesa,517,100 Free,10,45.84,Jacob Sampson,,TYR/CMU Invitational
Colorado Mesa,517,1000 Free,1,9:12.61,Gavyn Tatge,,TYR/CMU Invitational
Colorado Mesa,517,1000 Free,2,9:15.86,Conrad Fawcett,,TYR/CMU Invitational
Colorado Mesa,517,1000 Free,3,9:21.44,Ethan Gluck,,TYR/CMU Invitational
Colorado Mesa,517,1000 Free,4,9:24.96,Jonas Friess,,TYR/CMU Invitational
Colorado Mesa,517,1000 Free,5,9:37.80,Ben Vester,,Intermountain Shootout -
Colorado Mesa,517,1000 Free,6,9:47.34,Braden Felio,,Intermountain Shootout -
Colorado Mesa,517,1000 Free,7,10:03.24,Micah Moore,,Colorado Mines vs. Colorado Mesa
Colorado Mesa,517,1650 Free,1,15:24.87,Gavyn Tatge,,TYR/CMU Invitational
Colorado Mesa,517,1650 Free,2,15:44.09,Ethan Gluck,,TYR/CMU Invitational
Colorado Mesa,517,1650 Free,3,16:02.33,Conrad Fawcett,,BYU v AFA v CMU
Colorado Mesa,517,200 Back,1,1:44.34,Luka Samsonov,,TYR/CMU Invitational
Colorado Mesa,517,200 Back,2,1:45.02,Richard Schmiedefeld,,TYR/CMU Invitational
Colorado Mesa,517,200 Back,3,1:48.13,Ethan Viescas,,TYR/CMU Invitational
Colorado Mesa,517,200 Back,4,1:49.34,Jackson Moe,,TYR/CMU Invitational
Colorado Mesa,517,200 Back,5,1:50.78,Evan Higgins,,TYR/CMU Invitational
Colorado Mesa,517,200 Back,6,1:53.24,Nathan Knobelspiesse,,Intermountain Shootout-Day 2 (Saturday)
Colorado Mesa,517,200 Breast,1,1:55.56,Aron Jonsson,,TYR/CMU Invitational
Colorado Mesa,517,200 Breast,2,1:58.02,Marcos Otero,,TYR/CMU Invitational
Colorado Mesa,517,200 Breast,3,1:58.58,Brodie Khajuria,,TYR/CMU Invitational
Colorado Mesa,517,200 Breast,4,1:58.86,Miles Moran,,TYR/CMU Invitational
Colorado Mesa,517,200 Breast,5,2:00.36,Lucas Motley,,TYR/CMU Invitational
Colorado Mesa,517,200 Fly,1,1:45.83,Micah Moore,,Denver vs. Wyoming vs. Colorado Mesa
Colorado Mesa,517,200 Fly,2,1:46.60,Ethan Gluck,,TYR/CMU Invitational
Colorado Mesa,517,200 Fly,3,1:47.25,Nathan Knobelspiesse,,TYR/CMU Invitational
Colorado Mesa,517,200 Fly,4,1:51.19,Caleb Dutton,,TYR/CMU Invitational
Colorado Mesa,517,200 Fly,5,1:52.34,Conrad Fawcett,,TYR/CMU Invitational
Colorado Mesa,517,200 Fly,6,1:59.98,Gavyn Tatge,,UNLV Invite
Colorado Mesa,517,200 Free,1,1:34.31,Guillaume GUTH,,TYR/CMU Invitational
Colorado Mesa,517,200 Free,2,1:35.57,Ben Vester,,TYR/CMU Invitational
Colorado Mesa,517,200 Free,3,1:36.80,Jonas Friess,,TYR/CMU Invitational
Colorado Mesa,517,200 Free,4,1:38.32,Conrad Fawcett,,TYR/CMU Invitational
Colorado Mesa,517,200 Free,5,1:38.38,Braden Felio,,TYR/CMU Invitational
Colorado Mesa,517,200 Free,6,1:39.12,Torsten Hokanson,,TYR/CMU Invitational
Colorado Mesa,517,200 Free,7,1:39.73,Matt Stelmaszak,,TYR/CMU Invitational
Colorado Mesa,517,200 Free,8,1:39.83,Caleb Dutton,,TYR/CMU Invitational
Colorado Mesa,517,200 Free,9,1:39.84,Jackson Moe,,TYR/CMU Invitational
Colorado Mesa,517,200 Free,10,1:40.83,Ian Spooner,,TYR/CMU Invitational
Colorado Mesa,517,200 Im,1,1:47.53,Micah Moore,,TYR/CMU Invitational
Colorado Mesa,517,200 Im,2,1:47.88,Marcos Otero,,TYR/CMU Invitational
Colorado Mesa,517,200 Im,3,1:47.98,Luka Samsonov,,TYR/CMU Invitational
Colorado Mesa,517,200 Im,4,1:49.09,Ben Vester,,BYU v AFA v CMU
Colorado Mesa,517,200 Im,5,1:49.32,Aron Jonsson,,TYR/CMU Invitational
Colorado Mesa,517,200 Im,6,1:50.28,Miles Moran,,TYR/CMU Invitational
Colorado Mesa,517,200 Im,7,1:51.52,Nathan Knobelspiesse,,TYR/CMU Invitational
Colorado Mesa,517,200 Im,8,1:54.53,Brodie Khajuria,,TYR/CMU Invitational
Colorado Mesa,517,200 Im,9,1:55.47,Lucas Motley,,Intermountain Shootout -
Colorado Mesa,517,400 Im,1,3:49.59,Luka Samsonov,,TYR/CMU Invitational
Colorado Mesa,517,400 Im,2,3:51.04,Micah Moore,,TYR/CMU Invitational
Colorado Mesa,517,400 Im,3,3:52.99,Ben Vester,,Denver vs. Wyoming vs. Colorado Mesa
Colorado Mesa,517,400 Im,4,3:53.40,Aron Jonsson,,TYR/CMU Invitational
Colorado Mesa,517,400 Im,5,3:54.07,Gavyn Tatge,,TYR/CMU Invitational
Colorado Mesa,517,400 Im,6,3:55.12,Ethan Gluck,,TYR/CMU Invitational
Colorado Mesa,517,400 Im,7,3:57.43,Miles Moran,,UNLV Invite
Colorado Mesa,517,400 Im,8,4:00.65,Lucas Motley,,TYR/CMU Invitational
Colorado Mesa,517,50 Free,1,19.59,Guillaume GUTH,,TYR/CMU Invitational
Colorado Mesa,517,50 Free,2,20.04,Holden Convertino,,TYR/CMU Invitational
Colorado Mesa,517,50 Free,3,20.05,Richard Schmiedefeld,,TYR/CMU Invitational
Colorado Mesa,517,50 Free,4,20.07,Oskar Sawicki,,UNLV Invite
Colorado Mesa,517,50 Free,5,20.25,Marcos Otero,,TYR/CMU Invitational
Colorado Mesa,517,50 Free,6,20.57,Marcus Pineiro,,TYR/CMU Invitational
Colorado Mesa,517,50 Free,7,20.74,Torsten Hokanson,,TYR/CMU Invitational
Colorado Mesa,517,50 Free,8,20.75,Grant Browne,,TYR/CMU Invitational
Colorado Mesa,517,50 Free,9,20.91,Jacob Sampson,,TYR/CMU Invitational
Colorado Mesa,517,50 Free,10,20.97,Matt Stelmaszak,,UNLV Invite
Colorado Mesa,517,500 Free,1,4:24.05,Ben Vester,,TYR/CMU Invitational
Colorado Mesa,517,500 Free,2,4:25.30,Jonas Friess,,TYR/CMU Invitational
Colorado Mesa,517,500 Free,3,4:26.65,Braden Felio,,TYR/CMU Invitational
Colorado Mesa,517,500 Free,4,4:27.34,Conrad Fawcett,,TYR/CMU Invitational
Colorado Mesa,517,500 Free,5,4:28.87,Ethan Gluck,,TYR/CMU Invitational
Colorado Mesa,517,500 Free,6,4:30.02,Gavyn Tatge,,TYR/CMU Invitational
Colorado Mesa,517,500 Free,7,4:35.27,Lucas Motley,,TYR/CMU Invitational
Colorado Mesa,517,500 Free,8,4:40.00,Ian Spooner,,TYR/CMU Invitational
Colorado Mines,50,100 Back,1,47.75,Jakson Winn,,TYR/CMU Invitational
Colorado Mines,50,100 Back,2,50.04,Jack Fulham,,TYR/CMU Invitational
Colorado Mines,50,100 Back,3,50.31,Reid Wilkerson,,TYR/CMU Invitational
Colorado Mines,50,100 Back,4,52.31,Vlad Kazakin,,Colorado School of Mines Intrasquad
Colorado Mines,50,100 Back,5,53.78,Brenden Cook,,Colorado Mines vs. Colorado College
Colorado Mines,50,100 Back,6,56.00,Nathan Moss,,"UNC, School of Mines vs Wyomin"
Colorado Mines,50,100 Back,7,56.47,Charlie Krone,,Colorado School of Mines Intrasquad
Colorado Mines,50,100 Back,8,56.89,Jackson Steider,,Colorado School of Mines Intrasquad
Colorado Mines,50,100 Back,9,58.27,Joseph Lev-Tov,,Colorado School of Mines Intrasquad
Colorado Mines,50,100 Back,10,58.63,Evan Angeline,,Colorado School of Mines Intrasquad
Colorado Mines,50,100 Breast,1,56.58,Joe Hutchinson,,TYR/CMU Invitational
Colorado Mines,50,100 Breast,2,57.10,Fausto Angelone Lopez,,TYR/CMU Invitational
Colorado Mines,50,100 Breast,3,58.52,Evan Angeline,,TYR/CMU Invitational
Colorado Mines,50,100 Breast,4,58.69,Kevin Burns,,TYR/CMU Invitational
Colorado Mines,50,100 Breast,5,1:01.92,Jack Fulham,,Colorado School of Mines Intrasquad
Colorado Mines,50,100 Breast,6,1:03.28,Dan Berke,,Colorado School of Mines Intrasquad
Colorado Mines,50,100 Breast,7,1:05.85,Jackson Steider,,Colorado School of Mines Intrasquad
Colorado Mines,50,100 Breast,8,1:06.28,Nathan Moss,,Colorado School of Mines Intrasquad
Colorado Mines,50,100 Breast,9,1:06.72,Vlad Kazakin,,Colorado School of Mines Intrasquad
Colorado Mines,50,100 Breast,10,1:06.76,Lucas Hoke,,Colorado School of Mines Intrasquad
Colorado Mines,50,100 Fly,1,47.96,Charlie Krone,,TYR/CMU Invitational
Colorado Mines,50,100 Fly,2,48.70,Jack Fulham,,TYR/CMU Invitational
Colorado Mines,50,100 Fly,3,49.16,Dan Berke,,TYR/CMU Invitational
Colorado Mines,50,100 Fly,4,50.54,Lucas Waasdorp,,TYR/CMU Invitational
Colorado Mines,50,100 Fly,5,51.21,Reid Wilkerson,,TYR/CMU Invitational
Colorado Mines,50,100 Fly,6,51.87,Mattie Oberley,,TYR/CMU Invitational
Colorado Mines,50,100 Fly,7,53.35,Vlad Kazakin,,Colorado School of Mines Intrasquad
Colorado Mines,50,100 Fly,8,53.92,Jackson Steider,,Colorado School of Mines Intrasquad
Colorado Mines,50,100 Fly,9,54.88,Brenden Cook,,Colorado School of Mines Intrasquad
Colorado Mines,50,100 Fly,10,54.90,Kevin Burns,,Colorado School of Mines Intrasquad
Colorado Mines,50,100 Free,1,45.14,Brenden Cook,,TYR/CMU Invitational
Colorado Mines,50,100 Free,2,45.16,Jakson Winn,,TYR/CMU Invitational
Colorado Mines,50,100 Free,3,45.27,Dan Berke,,TYR/CMU Invitational
Colorado Mines,50,100 Free,4,45.30,Jack Fulham,,TYR/CMU Invitational
Colorado Mines,50,100 Free,5,45.51,Charlie Krone,,TYR/CMU Invitational
Colorado Mines,50,100 Free,6,45.73,Vlad Kazakin,,TYR/CMU Invitational
Colorado Mines,50,100 Free,7,46.44,Cameron MacMillan,,TYR/CMU Invitational
Colorado Mines,50,100 Free,8,46.57,Kevin Burns,,TYR/CMU Invitational
Colorado Mines,50,100 Free,9,47.23,Lucas Waasdorp,,TYR/CMU Invitational
Colorado Mines,50,100 Free,10,48.62,Aidan Bailey,,TYR/CMU Invitational
Colorado Mines,50,1000 Free,1,9:11.52,Vlad Kazakin,,TYR/CMU Invitational
Colorado Mines,50,1000 Free,2,9:20.18,Lucas Hoke,,TYR/CMU Invitational
Colorado Mines,50,1000 Free,3,9:23.76,Jackson Steider,,TYR/CMU Invitational
Colorado Mines,50,1000 Free,4,9:26.92,Nathan Moss,,TYR/CMU Invitational
Colorado Mines,50,1000 Free,5,9:29.29,Jake Sherman,,TYR/CMU Invitational
Colorado Mines,50,1000 Free,6,9:29.36,Joseph Lev-Tov,,TYR/CMU Invitational
Colorado Mines,50,1000 Free,7,9:43.45,Cameron MacMillan,,TYR/CMU Invitational
Colorado Mines,50,1650 Free,1,15:22.17,Vlad Kazakin,,TYR/CMU Invitational
Colorado Mines,50,1650 Free,2,15:45.57,Jake Sherman,,TYR/CMU Invitational
Colorado Mines,50,1650 Free,3,15:51.15,Lucas Hoke,,TYR/CMU Invitational
Colorado Mines,50,1650 Free,4,15:53.14,Nathan Moss,,TYR/CMU Invitational
Colorado Mines,50,1650 Free,5,16:03.00,Joseph Lev-Tov,,TYR/CMU Invitational
Colorado Mines,50,200 Back,1,1:50.71,Reid Wilkerson,,TYR/CMU Invitational
Colorado Mines,50,200 Back,2,1:59.73,Evan Angeline,,Denver vs. Colorado Mines
Colorado Mines,50,200 Back,3,2:02.49,Aidan Bailey,,Denver vs. Colorado Mines
