school_name,team_id,event,rank,time,swimmer,year,meet
Nebraska-Omaha,97,200 Fly,7,2:30.37,Olivia Dendinger,,"Omaha vs. Iowa Western, College of Saint Mary"
Nebraska-Omaha,97,200 Free,1,1:50.80,Kira Jacobs,,Nebraska-Omaha vs. Missouri State
Nebraska-Omaha,97,200 Free,2,1:52.66,Leah Spencer,,Nebraska-Omaha vs. Missouri State
Nebraska-Omaha,97,200 Free,3,1:54.03,Kate Kochenderfer,,Nebraska-Omaha vs. Missouri State
Nebraska-Omaha,97,200 Free,4,1:54.52,Julia Thomas,,Augustana vs. Omaha
Nebraska-Omaha,97,200 Free,5,1:55.29,Mia Jacobs,,Nebraska-Omaha vs. Rockhurst
Nebraska-Omaha,97,200 Free,6,1:55.75,Kadence Jeffries,,SIU A3 Performance Invite
Nebraska-Omaha,97,200 Free,7,1:55.92,Aubrey Hutter,,SIU A3 Performance Invite
Nebraska-Omaha,97,200 Free,8,1:57.74,Kate Novinski,,Augustana vs. Omaha
Nebraska-Omaha,97,200 Free,9,1:57.81,Ashlyn Penas,,Saint Thomas vs. Omaha
Nebraska-Omaha,97,200 Free,10,1:57.96,Mackenzie Resch,,Nebraska-Omaha vs. Missouri State
Nebraska-Omaha,97,200 Im,1,2:04.41,Olivia Dendinger,,SIU A3 Performance Invite
Nebraska-Omaha,97,200 Im,2,2:05.83,Addisyn Storms,,Saint Thomas vs. Omaha
Nebraska-Omaha,97,200 Im,3,2:06.73,Mia Jacobs,,SIU A3 Performance Invite
Nebraska-Omaha,97,200 Im,4,2:06.92,Kira Jacobs,,Saint Thomas vs. Omaha
Nebraska-Omaha,97,200 Im,5,2:09.75,Lauren McDonagh,,SIU A3 Performance Invite
Nebraska-Omaha,97,200 Im,6,2:11.23,Emma Wisker,,SIU A3 Performance Invite
Nebraska-Omaha,97,200 Im,7,2:14.03,Aubrey Hutter,,Augustana vs. Omaha
Nebraska-Omaha,97,200 Im,8,2:19.13,Kate Kochenderfer,,Augustana vs. Omaha
Nebraska-Omaha,97,200 Im,9,2:19.66,Ella Drewes,,"Omaha vs. Iowa Western, College of Saint Mary"
Nebraska-Omaha,97,200 Im,10,2:20.79,Alaina Agnew,,"Omaha vs. Iowa Western, College of Saint Mary"
Nebraska-Omaha,97,400 Im,1,4:29.89,Mia Jacobs,,SIU A3 Performance Invite
Nebraska-Omaha,97,400 Im,2,4:34.16,Olivia Dendinger,,SIU A3 Performance Invite
Nebraska-Omaha,97,400 Im,3,4:34.69,Addisyn Storms,,Saint Thomas vs. Omaha
Nebraska-Omaha,97,400 Im,4,4:35.94,Kira Jacobs,,Saint Louis vs. Omaha
Nebraska-Omaha,97,400 Im,5,4:51.69,Emma Wisker,,Saint Thomas vs. Omaha
Nebraska-Omaha,97,50 Free,1,23.53,Julia Thomas,,SIU A3 Performance Invite
Nebraska-Omaha,97,50 Free,2,23.83,Leah Spencer,,Saint Thomas vs. Omaha
Nebraska-Omaha,97,50 Free,3,23.87,Catalina Kahan,,SIU A3 Performance Invite
Nebraska-Omaha,97,50 Free,4,23.98,Rachel Shelstad,,SIU A3 Performance Invite
Nebraska-Omaha,97,50 Free,5,23.99,Danica Brunk,,Saint Thomas vs. Omaha
Nebraska-Omaha,97,50 Free,6,24.18,Alaina Agnew,,SIU A3 Performance Invite
Nebraska-Omaha,97,50 Free,7,24.36,Kate Novinski,,SIU A3 Performance Invite
Nebraska-Omaha,97,50 Free,8,24.55,Olivia Dendinger,,Nebraska-Omaha vs. Rockhurst
Nebraska-Omaha,97,50 Free,9,24.57,Ashlyn Penas,,Saint Thomas vs. Omaha
Nebraska-Omaha,97,50 Free,10,24.75,Kira Jacobs,,"Omaha vs. Iowa Western, College of Saint Mary"
Nebraska-Omaha,97,500 Free,1,5:03.41,Kira Jacobs,,SIU A3 Performance Invite
Nebraska-Omaha,97,500 Free,2,5:06.51,Kate Kochenderfer,,Saint Thomas vs. Omaha
Nebraska-Omaha,97,500 Free,3,5:08.10,Aubrey Hutter,,SIU A3 Performance Invite
Nebraska-Omaha,97,500 Free,4,5:08.70,Kadence Jeffries,,SIU A3 Performance Invite
Nebraska-Omaha,97,500 Free,5,5:18.13,Leah Spencer,,Nebraska-Omaha vs. Rockhurst
Nebraska-Omaha,97,500 Free,6,5:19.87,Kate Novinski,,"Omaha vs. Iowa Western, College of Saint Mary"
Nebraska-Omaha,97,500 Free,7,5:26.82,Emma Wisker,,"Omaha vs. Iowa Western, College of Saint Mary"
North Carolina,60,100 Back,1,52.06,Sophia Frei,,Gamecock Invitational
North Carolina,60,100 Back,2,52.06,Emma Karam,,"UNC vs. Boston College, UNC-Wilmington"
North Carolina,60,100 Back,3,52.76,Kamryn Meskill,,Gamecock Invitational
North Carolina,60,100 Back,4,54.38,Tom Mienis,,Gamecock Invitational
North Carolina,60,100 Back,5,54.78,Eden Goettsch,,Gamecock Invitational
North Carolina,60,100 Back,6,55.01,Adeline Cloutier,,Gamecock Invitational
North Carolina,60,100 Back,7,55.34,Maren Conze,,UVA vs UNC
North Carolina,60,100 Breast,1,59.97,Skyler Smith,,"UNC vs. Boston College, UNC-Wilmington"
North Carolina,60,100 Breast,2,1:00.43,Samantha Armand,,UVA vs UNC
North Carolina,60,100 Breast,3,1:01.74,Kamryn Meskill,,Gamecock Invitational
North Carolina,60,100 Breast,4,1:02.50,Olympia Pope,,North Carolina vs. NC State
North Carolina,60,100 Breast,5,1:02.58,Ava Muzzy,,South Carolina vs. North Carolina
North Carolina,60,100 Breast,6,1:04.45,Mackenzie Headley,,Duke vs UNC
North Carolina,60,100 Breast,7,1:07.43,Adeline Cloutier,,UVA vs UNC
North Carolina,60,100 Fly,1,53.11,Kamryn Meskill,,Gamecock Invitational
North Carolina,60,100 Fly,2,53.46,Mary Macaulay,,UVA vs UNC
North Carolina,60,100 Fly,3,53.56,Taylor Bloom,,Gamecock Invitational
North Carolina,60,100 Fly,4,53.97,Emma Karam,,North Carolina vs. NC State
North Carolina,60,100 Fly,5,54.12,Lily Sawyer,,Gamecock Invitational
North Carolina,60,100 Fly,6,54.67,Chloe Stinson,,Gamecock Invitational
North Carolina,60,100 Fly,7,54.92,Sophia Frei,,Gamecock Invitational
North Carolina,60,100 Fly,8,55.83,Mackenzie Headley,,Gamecock Invitational
North Carolina,60,100 Fly,9,57.03,Aislin Farris,,Gamecock Invitational
North Carolina,60,100 Fly,10,57.37,Emma Sayers,,"UNC vs. Boston College, UNC-Wilmington"
North Carolina,60,100 Free,1,48.93,Michaela Chokureva,,North Carolina vs. NC State
North Carolina,60,100 Free,2,49.20,Kamryn Meskill,,Gamecock Invitational
North Carolina,60,100 Free,3,50.16,Mackenzie Headley,,"UNC vs. Boston College, UNC-Wilmington"
North Carolina,60,100 Free,4,50.53,Chloe Stinson,,Gamecock Invitational
North Carolina,60,100 Free,5,50.76,Eden Goettsch,,Gamecock Invitational
North Carolina,60,100 Free,6,51.00,Lily Sawyer,,North Carolina vs. NC State
North Carolina,60,100 Free,7,51.17,Lily Reader,,Duke vs UNC
North Carolina,60,100 Free,8,51.40,Ava Muzzy,,Gamecock Invitational
North Carolina,60,100 Free,9,51.87,Marija Romanovskij,,North Carolina vs. NC State
North Carolina,60,100 Free,10,51.89,Madeline Smith,,Duke vs UNC
North Carolina,60,1000 Free,1,9:47.97,Lily Reader,,North Carolina vs. NC State
North Carolina,60,1000 Free,2,9:53.14,Lexie Ward,,UVA vs UNC
North Carolina,60,1000 Free,3,10:00.22,Aislin Farris,,UVA vs UNC
North Carolina,60,1000 Free,4,10:04.36,Grace Hodgins,,Duke vs UNC
North Carolina,60,1000 Free,5,10:10.09,Emma Sayers,,North Carolina vs. NC State
North Carolina,60,1650 Free,1,16:26.80,Lily Reader,,Gamecock Invitational
North Carolina,60,1650 Free,2,16:35.69,Lexie Ward,,Gamecock Invitational
North Carolina,60,1650 Free,3,16:44.68,Grace Hodgins,,Gamecock Invitational
North Carolina,60,1650 Free,4,16:53.53,Emma Sayers,,Gamecock Invitational
North Carolina,60,200 Back,1,1:52.63,Sophia Frei,,North Carolina vs. NC State
North Carolina,60,200 Back,2,1:53.42,Emma Karam,,South Carolina vs. North Carolina
North Carolina,60,200 Back,3,1:56.19,Tom Mienis,,Gamecock Invitational
North Carolina,60,200 Back,4,1:56.74,Maren Conze,,Gamecock Invitational
North Carolina,60,200 Back,5,1:56.80,Aislin Farris,,North Carolina vs. NC State
North Carolina,60,200 Back,6,2:00.06,Ava Muzzy,,"UNC vs. Boston College, UNC-Wilmington"
North Carolina,60,200 Back,7,2:00.14,Adeline Cloutier,,Gamecock Invitational
North Carolina,60,200 Back,8,2:00.60,Lexie Ward,,Gamecock Invitational
North Carolina,60,200 Breast,1,2:11.07,Mary Macaulay,,North Carolina vs. NC State
North Carolina,60,200 Breast,2,2:11.95,Samantha Armand,,UVA vs UNC
North Carolina,60,200 Breast,3,2:14.96,Ava Muzzy,,South Carolina vs. North Carolina
North Carolina,60,200 Breast,4,2:15.33,Olympia Pope,,North Carolina vs. NC State
North Carolina,60,200 Breast,5,2:18.84,Aislin Farris,,UVA vs UNC
North Carolina,60,200 Breast,6,2:19.90,Taylor Bloom,,UNC vs. Queens
North Carolina,60,200 Fly,1,1:55.19,Taylor Bloom,,North Carolina vs. NC State
North Carolina,60,200 Fly,2,1:56.17,Mary Macaulay,,Duke vs UNC
North Carolina,60,200 Fly,3,1:57.73,Aislin Farris,,North Carolina vs. NC State
North Carolina,60,200 Fly,4,2:01.26,Lily Sawyer,,Gamecock Invitational
North Carolina,60,200 Fly,5,2:01.88,Emma Sayers,,"UNC vs. Boston College, UNC-Wilmington"
North Carolina,60,200 Fly,6,2:02.32,Ava Muzzy,,UVA vs UNC
North Carolina,60,200 Fly,7,2:04.74,Lexie Ward,,Duke vs UNC
North Carolina,60,200 Fly,8,2:05.42,Lily Reader,,Gamecock Invitational
North Carolina,60,200 Free,1,1:45.75,Maren Conze,,Gamecock Invitational
North Carolina,60,200 Free,2,1:47.44,Mary Macaulay,,Gamecock Invitational
North Carolina,60,200 Free,3,1:48.14,Ava Muzzy,,"UNC vs. Boston College, UNC-Wilmington"
North Carolina,60,200 Free,4,1:48.32,Lily Reader,,Gamecock Invitational
North Carolina,60,200 Free,5,1:48.86,Emma Karam,,Gamecock Invitational
North Carolina,60,200 Free,6,1:49.09,Lily Sawyer,,South Carolina vs. North Carolina
North Carolina,60,200 Free,7,1:50.68,Lexie Ward,,Gamecock Invitational
North Carolina,60,200 Free,8,1:50.95,Tiffany Murillo Jinete,,North Carolina vs. NC State
North Carolina,60,200 Free,9,1:51.01,Emma Sayers,,Gamecock Invitational
North Carolina,60,200 Free,10,1:51.79,Michaela Chokureva,,Gamecock Invitational
North Carolina,60,200 Im,1,1:57.17,Mary Macaulay,,UVA vs UNC
North Carolina,60,200 Im,2,2:00.22,Samantha Armand,,UVA vs UNC
North Carolina,60,200 Im,3,2:00.52,Aislin Farris,,North Carolina vs. NC State
North Carolina,60,200 Im,4,2:00.68,Ava Muzzy,,Gamecock Invitational
North Carolina,60,200 Im,5,2:02.26,Taylor Bloom,,Gamecock Invitational
North Carolina,60,200 Im,6,2:02.46,Emma Karam,,Duke vs UNC
North Carolina,60,200 Im,7,2:02.98,Kamryn Meskill,,UVA vs UNC
North Carolina,60,200 Im,8,2:04.73,Lexie Ward,,"UNC vs. Boston College, UNC-Wilmington"
North Carolina,60,200 Im,9,2:06.70,Adeline Cloutier,,UVA vs UNC
North Carolina,60,400 Im,1,4:09.85,Mary Macaulay,,Gamecock Invitational
North Carolina,60,400 Im,2,4:10.62,Aislin Farris,,Gamecock Invitational
North Carolina,60,400 Im,3,4:14.88,Ava Muzzy,,Gamecock Invitational
North Carolina,60,400 Im,4,4:21.92,Lexie Ward,,Gamecock Invitational
North Carolina,60,400 Im,5,4:31.47,Grace Hodgins,,Gamecock Invitational
North Carolina,60,50 Free,1,22.33,Kamryn Meskill,,UVA vs UNC
North Carolina,60,50 Free,2,22.93,Michaela Chokureva,,North Carolina vs. NC State
North Carolina,60,50 Free,3,22.99,Mackenzie Headley,,North Carolina vs. NC State
North Carolina,60,50 Free,4,23.02,Chloe Stinson,,"UNC vs. Boston College, UNC-Wilmington"
North Carolina,60,50 Free,5,23.20,Eden Goettsch,,Gamecock Invitational
North Carolina,60,50 Free,6,23.45,Sophia Frei,,Gamecock Invitational
North Carolina,60,50 Free,7,23.59,Marija Romanovskij,,North Carolina vs. NC State
North Carolina,60,50 Free,8,24.01,Adeline Cloutier,,Gamecock Invitational
North Carolina,60,50 Free,9,24.30,Lily Reader,,UNC vs. Queens
North Carolina,60,50 Free,10,24.46,Lily Sawyer,,North Carolina vs. NC State
North Carolina,60,500 Free,1,4:44.82,Maren Conze,,North Carolina vs. NC State
North Carolina,60,500 Free,2,4:46.23,Lily Reader,,North Carolina vs. NC State
North Carolina,60,500 Free,3,4:47.98,Ava Muzzy,,Gamecock Invitational
North Carolina,60,500 Free,4,4:48.87,Lexie Ward,,Gamecock Invitational
North Carolina,60,500 Free,5,4:50.06,Aislin Farris,,Gamecock Invitational
North Carolina,60,500 Free,6,4:52.86,Emma Sayers,,Gamecock Invitational
North Carolina,60,500 Free,7,4:54.82,Lily Sawyer,,UVA vs UNC
North Carolina,60,500 Free,8,4:57.96,Tiffany Murillo Jinete,,North Carolina vs. NC State
North Carolina,60,500 Free,9,5:00.84,Grace Hodgins,,Duke vs UNC
Notre Dame,53,100 Back,1,53.54,Lente Geelen,,Miami Invitational
Notre Dame,53,100 Back,2,53.62,Emily Hamill,,Miami Invitational
Notre Dame,53,100 Back,3,55.33,Tess Heavner,,Miami Invitational
Notre Dame,53,100 Back,4,55.89,Gretchen Lueking,,Notre Dame vs Northwestern
Notre Dame,53,100 Back,5,56.14,Sailor Whowell,,Miami Invitational
Notre Dame,53,100 Back,6,57.24,Kate Hotem,,Louisville vs Notre Dame
Notre Dame,53,100 Breast,1,1:01.55,Mary Codevilla,,Tim Welsh Classic
Notre Dame,53,100 Breast,2,1:02.30,Julieta Tracy,,Miami Invitational
Notre Dame,53,100 Breast,3,1:02.57,Gracyn Lanning,,Notre Dame vs Northwestern
Notre Dame,53,100 Breast,4,1:02.99,Gigi Baldacci,,Tim Welsh Classic
Notre Dame,53,100 Breast,5,1:05.86,LilyAnne Darcy,,Miami Invitational
Notre Dame,53,100 Breast,6,1:07.39,Meghan Christman,,Tim Welsh Classic
Notre Dame,53,100 Fly,1,52.95,Hollie Widdows,,Tim Welsh Classic
Notre Dame,53,100 Fly,2,53.35,Becky Rentz,,Notre Dame vs Northwestern
Notre Dame,53,100 Fly,3,54.49,Gretchen Lueking,,Tim Welsh Classic
Notre Dame,53,100 Fly,4,54.82,Gracyn Lanning,,Tim Welsh Classic
Notre Dame,53,100 Fly,5,54.99,Carli Cronk,,World Aquatics World Cup - Westmont
Notre Dame,53,100 Fly,6,55.62,Emily Kitayama,,Miami Invitational
Notre Dame,53,100 Fly,7,56.72,Lainey Mullins,,World Aquatics World Cup - Westmont
Notre Dame,53,100 Fly,8,57.56,Grace Brenneman,,Tim Welsh Classic
Notre Dame,53,100 Fly,9,59.35,Alyssa Street,,Tim Welsh Classic
Notre Dame,53,100 Fly,10,59.42,Kate Hotem,,Miami Invitational
Notre Dame,53,100 Free,1,48.24,Hollie Widdows,,Miami Invitational
Notre Dame,53,100 Free,2,50.00,Kate Simon,,Notre Dame vs Northwestern
Notre Dame,53,100 Free,3,50.10,Lente Geelen,,Miami Invitational
Notre Dame,53,100 Free,4,50.21,Becky Rentz,,Tim Welsh Classic
Notre Dame,53,100 Free,5,50.56,Emily Hamill,,Miami Invitational
Notre Dame,53,100 Free,6,50.66,Grace Brenneman,,Miami Invitational
Notre Dame,53,100 Free,7,50.67,Greta Marlene Kolbeck,,Notre Dame vs Northwestern
Notre Dame,53,100 Free,8,50.96,Gretchen Lueking,,Tim Welsh Classic
Notre Dame,53,100 Free,9,51.36,Emily Kitayama,,Tim Welsh Classic
Notre Dame,53,100 Free,10,51.70,Sailor Whowell,,Tim Welsh Classic
Notre Dame,53,1000 Free,1,10:06.35,Alyssa Street,,Tim Welsh Classic
Notre Dame,53,1000 Free,2,10:08.87,Ava Pape,,Notre Dame vs Northwestern
Notre Dame,53,1000 Free,3,10:15.78,Lainey Mullins,,ND vs UM vs WISC
Notre Dame,53,1000 Free,4,10:17.80,Abby O'Sullivan,,Louisville vs Notre Dame
Notre Dame,53,1000 Free,5,11:09.86,Maddie Faikish,,ND vs UM vs WISC
Notre Dame,53,1650 Free,1,16:51.36,Alyssa Street,,Miami Invitational
Notre Dame,53,1650 Free,2,16:59.41,Ava Pape,,Miami Invitational
Notre Dame,53,200 Back,1,1:53.91,Emily Hamill,,Miami Invitational
Notre Dame,53,200 Back,2,1:59.72,Kate Hotem,,Miami Invitational
Notre Dame,53,200 Back,3,2:00.23,Tess Heavner,,Miami Invitational
Notre Dame,53,200 Back,4,2:01.73,Alyssa Street,,Louisville vs Notre Dame
Notre Dame,53,200 Back,5,2:02.98,Ava Pape,,World Aquatics World Cup - Westmont
Notre Dame,53,200 Breast,1,2:12.85,Gracyn Lanning,,Notre Dame vs Northwestern
Notre Dame,53,200 Breast,2,2:14.75,Julieta Tracy,,Miami Invitational
Notre Dame,53,200 Breast,3,2:15.40,Mary Codevilla,,Tim Welsh Classic
Notre Dame,53,200 Breast,4,2:18.07,Emily Kitayama,,Notre Dame vs Northwestern
Notre Dame,53,200 Breast,5,2:18.12,Gigi Baldacci,,Miami Invitational
Notre Dame,53,200 Breast,6,2:21.55,LilyAnne Darcy,,Miami Invitational
Notre Dame,53,200 Fly,1,1:55.28,Carli Cronk,,Tim Welsh Classic
Notre Dame,53,200 Fly,2,1:57.36,Lainey Mullins,,Miami Invitational
Notre Dame,53,200 Fly,3,1:58.11,Emily Kitayama,,Notre Dame vs Northwestern
Notre Dame,53,200 Fly,4,2:04.31,Abby O'Sullivan,,Tim Welsh Classic
Notre Dame,53,200 Free,1,1:46.06,Carli Cronk,,Notre Dame vs Northwestern
Notre Dame,53,200 Free,2,1:47.04,Hollie Widdows,,Miami Invitational
Notre Dame,53,200 Free,3,1:47.47,Emily Hamill,,Miami Invitational
Notre Dame,53,200 Free,4,1:47.65,Becky Rentz,,Miami Invitational
Notre Dame,53,200 Free,5,1:47.91,Lainey Mullins,,Notre Dame vs Northwestern
Notre Dame,53,200 Free,6,1:48.17,Kate Simon,,Notre Dame vs Northwestern
Notre Dame,53,200 Free,7,1:48.76,Greta Marlene Kolbeck,,Notre Dame vs Northwestern
Notre Dame,53,200 Free,8,1:50.31,Emily Kitayama,,Miami Invitational
Notre Dame,53,200 Free,9,1:51.68,Julieta Tracy,,Tim Welsh Classic
Notre Dame,53,200 Free,10,1:52.80,Gretchen Lueking,,Louisville vs Notre Dame
Notre Dame,53,200 Im,1,2:00.49,Emily Kitayama,,Miami Invitational
Notre Dame,53,200 Im,2,2:01.29,Lainey Mullins,,Tim Welsh Classic
Notre Dame,53,200 Im,3,2:01.39,Julieta Tracy,,Miami Invitational
Notre Dame,53,200 Im,4,2:01.68,Gretchen Lueking,,Tim Welsh Classic
Notre Dame,53,200 Im,5,2:01.84,Gracyn Lanning,,Tim Welsh Classic
Notre Dame,53,200 Im,6,2:01.89,Mary Codevilla,,Miami Invitational
Notre Dame,53,200 Im,7,2:02.37,Carli Cronk,,Miami (FL) vs. Notre Dame
Notre Dame,53,200 Im,8,2:02.50,Tess Heavner,,Miami Invitational
Notre Dame,53,200 Im,9,2:03.55,Kate Hotem,,Miami Invitational
Notre Dame,53,200 Im,10,2:07.40,Ava Pape,,World Aquatics World Cup - Westmont
Notre Dame,53,400 Im,1,4:08.80,Carli Cronk,,Tim Welsh Classic
Notre Dame,53,400 Im,2,4:15.09,Lainey Mullins,,Tim Welsh Classic
Notre Dame,53,400 Im,3,4:18.65,Alyssa Street,,Miami Invitational
Notre Dame,53,400 Im,4,4:22.36,Abby O'Sullivan,,Tim Welsh Classic
Notre Dame,53,400 Im,5,4:23.57,Ava Pape,,World Aquatics World Cup - Westmont
Notre Dame,53,400 Im,6,4:24.26,Kate Hotem,,Miami Invitational
Notre Dame,53,50 Free,1,22.45,Hollie Widdows,,Miami Invitational
Notre Dame,53,50 Free,2,23.02,Becky Rentz,,Notre Dame vs Northwestern
Notre Dame,53,50 Free,3,23.02,Grace Brenneman,,Miami Invitational
Notre Dame,53,50 Free,4,23.14,Kate Simon,,Notre Dame vs Northwestern
Notre Dame,53,50 Free,5,23.28,Sailor Whowell,,Tim Welsh Classic
Notre Dame,53,50 Free,6,23.30,Lente Geelen,,Miami Invitational
Notre Dame,53,50 Free,7,23.40,Gigi Baldacci,,Miami Invitational
Notre Dame,53,50 Free,8,23.83,Meghan Christman,,Notre Dame vs Northwestern
Notre Dame,53,50 Free,9,24.06,Emily Kitayama,,Miami Invitational
Notre Dame,53,50 Free,10,24.32,Emily Hamill,,Miami Invitational
Notre Dame,53,500 Free,1,4:44.78,Lainey Mullins,,Miami Invitational
Notre Dame,53,500 Free,2,4:48.51,Emily Hamill,,Tim Welsh Classic
Notre Dame,53,500 Free,3,4:50.15,Alyssa Street,,Miami Invitational
Notre Dame,53,500 Free,4,4:51.75,Carli Cronk,,Miami (FL) vs. Notre Dame
Notre Dame,53,500 Free,5,4:53.49,Greta Marlene Kolbeck,,Miami Invitational
Notre Dame,53,500 Free,6,4:58.12,Abby O'Sullivan,,Miami Invitational
Notre Dame,53,500 Free,7,4:58.92,Ava Pape,,Miami Invitational
Notre Dame,53,500 Free,8,5:26.89,Maddie Faikish,,ND vs UM vs WISC
Pacific,413,100 Back,1,55.03,Annelise Thomas,,UNLV Invite
Pacific,413,100 Back,2,55.62,Diana Chan,,Trailblazer Invitational
Pacific,413,100 Back,3,1:00.01,Sophia Pinkham,,UNLV Invite
Pacific,413,100 Back,4,1:00.26,Macy Coad,,Trailblazer Invitational
Pacific,413,100 Back,5,1:01.26,Patricia Mae Torres,,UNLV Invite
Pacific,413,100 Breast,1,1:04.37,Laureen ROUSSEL,,Trailblazer Invitational
Pacific,413,100 Breast,2,1:04.54,Whitney Merriman,,UCSB vs UOP Dual
Pacific,413,100 Breast,3,1:05.54,Tayler Ziegler,,UNLV Invite
Pacific,413,100 Breast,4,1:07.29,Katie Honey,,Trailblazer Invitational
Pacific,413,100 Breast,5,1:10.24,Sophie Scroggins,,UNLV Invite
Pacific,413,100 Fly,1,56.46,Annelise Thomas,,UCSB vs UOP Dual
Pacific,413,100 Fly,2,57.73,Michela Portelli,,UCSB vs UOP Dual
Pacific,413,100 Fly,3,58.53,Lilliana Noriega,,PAC Invite
Pacific,413,100 Fly,4,58.59,Ava Harlos,,Pacific vs. UC Santa Cruz vs. San Jose State
Pacific,413,100 Fly,5,58.88,Sophia Pinkham,,Trailblazer Invitational
Pacific,413,100 Fly,6,1:01.12,Ruby Height,,UNLV Invite
Pacific,413,100 Fly,7,1:01.72,Macy Coad,,Trailblazer Invitational
Pacific,413,100 Fly,8,1:01.93,Sydney Meyer,,Pacific vs. UC Santa Cruz vs. San Jose State
Pacific,413,100 Fly,9,1:03.83,Whitney Merriman,,Trailblazer Invitational
Pacific,413,100 Free,1,51.31,Christina Agiomamitou,,UCSB vs UOP Dual
Pacific,413,100 Free,2,51.77,Josie Fields,,UNLV Invite
Pacific,413,100 Free,3,51.87,Amanda Schweichler,,UCSB vs UOP Dual
Pacific,413,100 Free,4,52.32,Kate Geiger,,UNLV Invite
Pacific,413,100 Free,5,52.46,Lilliana Noriega,,PAC Invite
Pacific,413,100 Free,6,52.63,Tayler Ziegler,,UNLV Invite
Pacific,413,100 Free,7,53.08,Diana Chan,,Pacific vs. UC Santa Cruz vs. San Jose State
Pacific,413,100 Free,8,53.55,Ruby Height,,Trailblazer Invitational
Pacific,413,100 Free,9,53.76,Sophia Pinkham,,UNLV Invite
Pacific,413,100 Free,10,54.08,Erin Schuch,,UNLV Invite
Pacific,413,1000 Free,1,10:11.78,Christina Agiomamitou,,Pacific vs. UC Santa Cruz vs. San Jose State
Pacific,413,1000 Free,2,10:32.46,Erin Schuch,,UCSB vs UOP Dual
Pacific,413,1000 Free,3,10:32.93,Ava Harlos,,UCSB vs UOP Dual
Pacific,413,1000 Free,4,10:55.11,Madison Arnold,,Pacific vs. UC Santa Cruz vs. San Jose State
Pacific,413,1650 Free,1,17:16.47,Christina Agiomamitou,,PAC Invite
Pacific,413,1650 Free,2,17:40.29,Erin Schuch,,PAC Invite
Pacific,413,1650 Free,3,18:18.33,Madison Arnold,,PAC Invite
Pacific,413,200 Back,1,2:05.09,Diana Chan,,Pacific vs. UC Santa Cruz vs. San Jose State
Pacific,413,200 Back,2,2:07.81,Sophia Pinkham,,Trailblazer Invitational
Pacific,413,200 Back,3,2:08.91,Macy Coad,,UNLV Invite
Pacific,413,200 Back,4,2:23.99,Patricia Mae Torres,,Pacific vs. Fresno Pacific
Pacific,413,200 Breast,1,2:19.02,Annelise Thomas,,UNLV Invite
Pacific,413,200 Breast,2,2:19.43,Laureen ROUSSEL,,UNLV Invite
Pacific,413,200 Breast,3,2:20.99,Whitney Merriman,,UNLV Invite
Pacific,413,200 Breast,4,2:24.22,Katie Honey,,UCSB vs UOP Dual
Pacific,413,200 Breast,5,2:33.97,Sophie Scroggins,,UNLV Invite
Pacific,413,200 Fly,1,2:06.86,Ava Harlos,,Pacific vs. UC Santa Cruz vs. San Jose State
Pacific,413,200 Fly,2,2:14.27,Sydney Meyer,,UCSB vs UOP Dual
Pacific,413,200 Fly,3,2:15.41,Michela Portelli,,UCSB vs UOP Dual
Pacific,413,200 Free,1,1:48.85,Christina Agiomamitou,,UCSB vs UOP Dual
Pacific,413,200 Free,2,1:53.15,Josie Fields,,Pacific vs. UC Santa Cruz vs. San Jose State
Pacific,413,200 Free,3,1:54.55,Kate Geiger,,UNLV Invite
Pacific,413,200 Free,4,1:55.19,Diana Chan,,Trailblazer Invitational
Pacific,413,200 Free,5,1:55.28,Amanda Schweichler,,Pacific vs. UC Santa Cruz vs. San Jose State
Pacific,413,200 Free,6,1:55.59,Sophia Pinkham,,UNLV Invite
Pacific,413,200 Free,7,1:55.69,Ruby Height,,UCSB vs UOP Dual
Pacific,413,200 Free,8,1:56.41,Erin Schuch,,Pacific vs. UC Santa Cruz vs. San Jose State
Pacific,413,200 Free,9,1:58.91,Madison Arnold,,Trailblazer Invitational
Pacific,413,200 Free,10,2:01.14,Lexy Lewis,,UNLV Invite
Pacific,413,200 Im,1,2:05.09,Annelise Thomas,,UNLV Invite
Pacific,413,200 Im,2,2:07.17,Whitney Merriman,,UNLV Invite
Pacific,413,200 Im,3,2:09.53,Ava Harlos,,UCSB vs UOP Dual
Pacific,413,200 Im,4,2:10.63,Macy Coad,,Trailblazer Invitational
Pacific,413,200 Im,5,2:12.98,Laureen ROUSSEL,,Trailblazer Invitational
Pacific,413,200 Im,6,2:15.93,Sydney Meyer,,UNLV Invite
Pacific,413,200 Im,7,2:23.11,Patricia Mae Torres,,PAC Invite
Pacific,413,400 Im,1,4:36.13,Ava Harlos,,Trailblazer Invitational
Pacific,413,400 Im,2,4:36.69,Whitney Merriman,,Trailblazer Invitational
Pacific,413,400 Im,3,4:38.75,Macy Coad,,UNLV Invite
Pacific,413,400 Im,4,4:46.36,Sydney Meyer,,UNLV Invite
Pacific,413,50 Free,1,23.49,Lilliana Noriega,,Trailblazer Invitational
Pacific,413,50 Free,2,23.69,Tayler Ziegler,,Pacific vs. UC Santa Cruz vs. San Jose State
Pacific,413,50 Free,3,23.80,Josie Fields,,UNLV Invite
Pacific,413,50 Free,4,23.97,Amanda Schweichler,,UCSB vs UOP Dual
Pacific,413,50 Free,5,24.03,Kate Geiger,,UNLV Invite
